artist,track,endtime,msplayed,album,saved,uri
La Plebada,Alivianado,2022-08-20 14:37,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-08-29 14:13,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-09-02 00:54,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-09-27 15:57,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-09-27 17:04,137514,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-09-27 18:27,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-09-30 15:22,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-03 17:39,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-03 18:19,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-03 21:20,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-04 15:57,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-04 20:21,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-06 18:35,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-08 00:58,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-08 18:21,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-08 21:20,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-10 02:49,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-10 16:02,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-10 21:05,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-11 19:59,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-12 01:28,69340,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-12 19:39,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-13 01:15,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-15 16:42,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-17 17:11,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-18 00:31,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-18 19:08,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-19 13:50,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-20 02:21,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-23 18:21,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-24 20:50,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-26 22:37,30229,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-27 01:04,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-28 00:29,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-29 03:43,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-31 14:19,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-31 16:34,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-10-31 17:05,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-11-14 16:07,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-11-25 18:33,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-11-29 00:10,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-12-01 05:39,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-12-13 00:33,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-12-14 06:00,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-12-23 23:35,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-12-24 22:55,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Alivianado,2022-12-26 17:42,187118,Alivianado,True,spotify:track:2pEa0vCzu86pDLz9KPDAcg
La Plebada,Aplebado,2022-02-20 23:00,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-10 15:06,62834,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-11 17:01,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-11 18:00,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-11 18:44,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-12 15:43,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-13 01:13,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-20 02:08,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-20 15:35,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-21 01:09,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-22 14:47,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-23 03:53,55751,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-26 01:17,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-26 16:09,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-26 22:12,159922,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-27 16:33,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-28 15:59,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-31 01:24,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-03-31 22:50,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-04-05 16:42,64735,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Aplebado,2022-12-07 21:30,159921,Aplebado,True,spotify:track:0ZYspzDweZisbSp2caeeJL
La Plebada,Bien Jalado,2022-01-16 17:09,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-02-26 22:22,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-01 18:57,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-01 19:32,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-02 22:10,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-10 00:38,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-10 03:59,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-10 04:20,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-11 17:42,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-11 18:26,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-12 15:35,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-13 01:05,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-13 03:34,229997,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-13 03:39,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-20 01:08,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-20 02:59,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-20 16:13,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-20 17:17,198090,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-21 00:53,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-21 01:17,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-22 14:22,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-22 22:15,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-23 00:37,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-23 15:47,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-24 01:31,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-24 02:48,111780,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-24 21:36,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-26 01:19,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-26 13:31,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
La Plebada,Bien Jalado,2022-03-26 16:12,145630,Bien Jalado,True,spotify:track:5VDFgMdiCUDgvHmFcEMEy1
